chapter,word,word_num,tot_words,ch_num,value,sum_sent,wds_norm,sum_norm,ch_name
SPAN notes 11a merylsward prologue.txt,fail,1834,2569,11,-2,-56.46361746361747,0.721763085399449,-0.3481249142794151,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,save,1836,2569,11,3.0357588357588354,-53.42785862785863,0.7225501770956316,-0.32940802485672643,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,block,1863,2569,11,-1,-54.42785862785863,0.7331759149940968,-0.33557349795103764,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,stopping,1866,2569,11,-1,-55.42785862785863,0.7343565525383707,-0.3417389710453489,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,calming,1869,2569,11,3.0357588357588354,-52.3920997920998,0.7355371900826446,-0.3230220816226602,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,block,1875,2569,11,-1,-53.3920997920998,0.7378984651711924,-0.3291875547169715,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,strong,1884,2569,11,3.0357588357588354,-50.356340956340965,0.7414403778040142,-0.3104706652942828,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,top,1947,2569,11,3.0357588357588354,-47.320582120582124,0.7662337662337663,-0.29175377587159407,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,drags,1959,2569,11,-1,-48.320582120582124,0.7709563164108618,-0.29791924896590527,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,fails,1979,2569,11,-2,-50.320582120582124,0.7788272333726879,-0.31025019515452773,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,warning,2006,2569,11,-3,-53.320582120582124,0.7894529712711531,-0.32874661443746145,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,grey,2029,2569,11,-1,-54.320582120582124,0.7985045257772531,-0.33491208753177265,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,active,2046,2569,11,1.5178794178794177,-52.80270270270271,0.8051948051948052,-0.32555364282042837,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,fails,2049,2569,11,-2,-54.80270270270271,0.8063754427390791,-0.33788458900905083,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,save,2051,2569,11,3.0357588357588354,-51.766943866943876,0.8071625344352618,-0.31916769958636215,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,attack,2063,2569,11,-1,-52.766943866943876,0.8118850846123573,-0.32533317268067335,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,suspects,2069,2569,11,-1,-53.766943866943876,0.8142463597009052,-0.3314986457749846,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,attacked,2075,2569,11,-1,-54.766943866943876,0.816607634789453,-0.3376641188692958,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,pain,2095,2569,11,-2,-56.766943866943876,0.824478551751279,-0.3499950650579183,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,death,2097,2569,11,-2,-58.766943866943876,0.8252656434474617,-0.36232601124654074,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,kill,2124,2569,11,-3,-61.766943866943876,0.8358913813459268,-0.3808224305294744,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,reaches,2148,2569,11,1.5178794178794177,-60.249064449064456,0.8453364817001181,-0.37146398581813006,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,ability,2160,2569,11,3.0357588357588354,-57.21330561330562,0.8500590318772137,-0.3527470963954414,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,kill,2192,2569,11,-3,-60.21330561330562,0.8626524990161354,-0.3712435156783751,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,grey,2211,2569,11,-1,-61.21330561330562,0.8701298701298701,-0.3774089887726863,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,terrible,2236,2569,11,-3,-64.21330561330562,0.8799685163321527,-0.39590540805561997,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,pain,2237,2569,11,-2,-66.21330561330562,0.880362062180244,-0.4082363542442424,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,vision,2253,2569,11,1.5178794178794177,-64.69542619542621,0.8866587957497049,-0.39887790953289814,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,fail,2323,2569,11,-2,-66.69542619542621,0.914207005116096,-0.4112088557215206,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,screaming,2361,2569,11,-2,-68.69542619542621,0.9291617473435655,-0.42353980191014307,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,harmful,2432,2569,11,-2,-70.69542619542621,0.957103502558048,-0.4358707480987655,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,damage,2437,2569,11,-3,-73.69542619542621,0.9590712317985045,-0.4543671673816992,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,curse,2468,2569,11,-1,-74.69542619542621,0.9712711530893349,-0.4605326404760104,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,enchanted,2476,2569,11,3.0357588357588354,-71.65966735966737,0.9744195198740653,-0.4418157510533217,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,super,2540,2569,11,4.553638253638253,-67.10602910602911,0.9996064541519087,-0.4137404169192887,Merylsward Prologue
SPAN notes 11a merylsward prologue.txt,cool,2541,2569,11,1.5178794178794177,-65.5881496881497,1,-0.40438197220794436,Merylsward Prologue
SPAN notes 11b merylsward.txt,after,0,7298,11.5,0,0,0,0,Merylsward
SPAN notes 11b merylsward.txt,fight,4,7298,11.5,-1,-1,5.49526033795851e-4,-0.006165473094311228,Merylsward
SPAN notes 11b merylsward.txt,kill,12,7298,11.5,-3,-4,0.0016485781013875532,-0.024661892377244914,Merylsward
SPAN notes 11b merylsward.txt,attack,13,7298,11.5,-1,-5,0.001785959609836516,-0.030827365471556144,Merylsward
SPAN notes 11b merylsward.txt,shock,30,7298,11.5,-2,-7,0.004121445253468883,-0.0431583116601786,Merylsward
SPAN notes 11b merylsward.txt,attack,33,7298,11.5,-1,-8,0.004533589778815772,-0.04932378475448983,Merylsward
SPAN notes 11b merylsward.txt,kill,38,7298,11.5,-3,-11,0.005220497321060585,-0.06782020403742352,Merylsward
SPAN notes 11b merylsward.txt,vision,64,7298,11.5,1.5178794178794177,-9.482120582120583,0.008792416540733617,-0.05846175932607918,Merylsward
SPAN notes 11b merylsward.txt,attacks,139,7298,11.5,-1,-10.482120582120583,0.019096029674405823,-0.06462723242039041,Merylsward
SPAN notes 11b merylsward.txt,attacks,141,7298,11.5,-1,-11.482120582120583,0.01937079269130375,-0.07079270551470164,Merylsward
SPAN notes 11b merylsward.txt,ignore,148,7298,11.5,-1,-12.482120582120583,0.02033246325044649,-0.07695817860901287,Merylsward
SPAN notes 11b merylsward.txt,kill,193,7298,11.5,-3,-15.482120582120583,0.026514631130649814,-0.09545459789194655,Merylsward
SPAN notes 11b merylsward.txt,powerful,196,7298,11.5,3.0357588357588354,-12.446361746361747,0.0269267756559967,-0.07673770846925787,Merylsward
SPAN notes 11b merylsward.txt,safe,204,7298,11.5,1.5178794178794177,-10.928482328482328,0.028025827723588404,-0.06737926375791352,Merylsward
SPAN notes 11b merylsward.txt,secure,215,7298,11.5,3.0357588357588354,-7.892723492723494,0.029537024316526994,-0.04866237433522485,Merylsward
SPAN notes 11b merylsward.txt,intimidating,286,7298,11.5,-2,-9.892723492723494,0.03929111141640335,-0.0609933205238473,Merylsward
SPAN notes 11b merylsward.txt,gagged,320,7298,11.5,-2,-11.892723492723494,0.04396208270366809,-0.07332426671246976,Merylsward
SPAN notes 11b merylsward.txt,silly,376,7298,11.5,-1,-12.892723492723494,0.051655447176810004,-0.07948973980678099,Merylsward
SPAN notes 11b merylsward.txt,hard,515,7298,11.5,-1,-13.892723492723494,0.07075147685121583,-0.08565521290109222,Merylsward
SPAN notes 11b merylsward.txt,grey,531,7298,11.5,-1,-14.892723492723494,0.07294958098639923,-0.09182068599540345,Merylsward
SPAN notes 11b merylsward.txt,suspects,593,7298,11.5,-1,-15.892723492723494,0.08146723451023492,-0.09798615908971468,Merylsward
SPAN notes 11b merylsward.txt,eager,676,7298,11.5,3.0357588357588354,-12.856964656964658,0.09286989971149884,-0.079269269667026,Merylsward
SPAN notes 11b merylsward.txt,relieve,678,7298,11.5,1.5178794178794177,-11.339085239085241,0.09314466272839676,-0.06991082495568166,Merylsward
SPAN notes 11b merylsward.txt,fake,693,7298,11.5,-3,-14.339085239085241,0.0952053853551312,-0.08840724423861535,Merylsward
SPAN notes 11b merylsward.txt,blind,716,7298,11.5,-1,-15.339085239085241,0.09836516004945735,-0.09457271733292658,Merylsward
SPAN notes 11b merylsward.txt,leave,728,7298,11.5,-1,-16.33908523908524,0.1000137381508449,-0.10073819042723779,Merylsward
SPAN notes 11b merylsward.txt,drop,833,7298,11.5,-1,-17.33908523908524,0.11443879653798598,-0.10690366352154902,Merylsward
SPAN notes 11b merylsward.txt,block,857,7298,11.5,-1,-18.33908523908524,0.1177359527407611,-0.11306913661586025,Merylsward
SPAN notes 11b merylsward.txt,demand,883,7298,11.5,-1,-19.33908523908524,0.12130787196043412,-0.11923460971017148,Merylsward
SPAN notes 11b merylsward.txt,fails,885,7298,11.5,-2,-21.33908523908524,0.12158263497733206,-0.13156555589879393,Merylsward
SPAN notes 11b merylsward.txt,drop,910,7298,11.5,-1,-22.33908523908524,0.1250171726885561,-0.13773102899310516,Merylsward
SPAN notes 11b merylsward.txt,forced,961,7298,11.5,-1,-23.33908523908524,0.13202362961945321,-0.1438965020874164,Merylsward
SPAN notes 11b merylsward.txt,happy,985,7298,11.5,4.553638253638253,-18.78544698544699,0.13532078582222834,-0.11582116795338339,Merylsward
SPAN notes 11b merylsward.txt,safe,1025,7298,11.5,1.5178794178794177,-17.26756756756757,0.14081604616018684,-0.10646272324203905,Merylsward
SPAN notes 11b merylsward.txt,reach,1033,7298,11.5,1.5178794178794177,-15.749688149688152,0.14191509822777854,-0.0971042785306947,Merylsward
SPAN notes 11b merylsward.txt,positive,1110,7298,11.5,3.0357588357588354,-12.713929313929317,0.15249347437834868,-0.07838738910800602,Merylsward
SPAN notes 11b merylsward.txt,matter,1114,7298,11.5,1.5178794178794177,-11.1960498960499,0.15304300041214453,-0.06902894439666168,Merylsward
SPAN notes 11b merylsward.txt,suspects,1120,7298,11.5,-1,-12.1960498960499,0.1538672894628383,-0.07519441749097291,Merylsward
SPAN notes 11b merylsward.txt,warm,1157,7298,11.5,1.5178794178794177,-10.67817047817048,0.15895040527544993,-0.06583597277962856,Merylsward
SPAN notes 11b merylsward.txt,trust,1290,7298,11.5,1.5178794178794177,-9.160291060291064,0.17722214589916196,-0.05647752806828423,Merylsward
SPAN notes 11b merylsward.txt,piss,1316,7298,11.5,-4,-13.160291060291064,0.180794065118835,-0.08113942044552915,Merylsward
SPAN notes 11b merylsward.txt,sadly,1388,7298,11.5,-2,-15.160291060291064,0.19068553372716032,-0.0934703666341516,Merylsward
SPAN notes 11b merylsward.txt,danger,1409,7298,11.5,-2,-17.160291060291065,0.19357054540458854,-0.10580131282277407,Merylsward
SPAN notes 11b merylsward.txt,adventures,1424,7298,11.5,3.0357588357588354,-14.124532224532228,0.195631268031323,-0.08708442340008538,Merylsward
SPAN notes 11b merylsward.txt,laughs,1430,7298,11.5,1.5178794178794177,-12.60665280665281,0.19645555708201676,-0.07772597868874104,Merylsward
SPAN notes 11b merylsward.txt,appeased,1439,7298,11.5,3.0357588357588354,-9.570893970893975,0.19769199065805743,-0.059009089266052354,Merylsward
SPAN notes 11b merylsward.txt,trust,1456,7298,11.5,1.5178794178794177,-8.053014553014558,0.2000274763016898,-0.04965064455470802,Merylsward
SPAN notes 11b merylsward.txt,fail,1463,7298,11.5,-2,-10.053014553014558,0.20098914686083252,-0.06198159074333048,Merylsward
SPAN notes 11b merylsward.txt,gain,1468,7298,11.5,3.0357588357588354,-7.017255717255722,0.20167605440307734,-0.043264701320641794,Merylsward
SPAN notes 11b merylsward.txt,fit,1476,7298,11.5,1.5178794178794177,-5.499376299376304,0.20277510647066904,-0.033906256609297455,Merylsward
SPAN notes 11b merylsward.txt,fail,1497,7298,11.5,-2,-7.499376299376304,0.20566011814809726,-0.04623720279791991,Merylsward
SPAN notes 11b merylsward.txt,trust,1502,7298,11.5,1.5178794178794177,-5.981496881496886,0.20634702569034208,-0.03687875808657557,Merylsward
SPAN notes 11b merylsward.txt,betray,1516,7298,11.5,-3,-8.981496881496886,0.20827036680862757,-0.055375177369509254,Merylsward
SPAN notes 11b merylsward.txt,true,1521,7298,11.5,3.0357588357588354,-5.945738045738051,0.20895727435087239,-0.03665828794682058,Merylsward
SPAN notes 11b merylsward.txt,demanding,1560,7298,11.5,-1,-6.945738045738051,0.2143151531803819,-0.04282376104113181,Merylsward
SPAN notes 11b merylsward.txt,legal,1575,7298,11.5,1.5178794178794177,-5.427858627858633,0.21637587580711637,-0.03346531632978746,Merylsward
SPAN notes 11b merylsward.txt,matters,1576,7298,11.5,1.5178794178794177,-3.9099792099792157,0.21651325731556534,-0.02410687161844313,Merylsward
SPAN notes 11b merylsward.txt,cleared,1601,7298,11.5,1.5178794178794177,-2.392099792099798,0.2199477950267894,-0.014748426907098789,Merylsward
SPAN notes 11b merylsward.txt,misunderstanding,1606,7298,11.5,-2,-4.392099792099798,0.2206347025690342,-0.027079373095721247,Merylsward
SPAN notes 11b merylsward.txt,reaches,1630,7298,11.5,1.5178794178794177,-2.8742203742203802,0.22393185877180932,-0.017720928384376906,Merylsward
SPAN notes 11b merylsward.txt,admired,1668,7298,11.5,4.553638253638253,1.6794178794178727,0.2291523560928699,0.010354405749656114,Merylsward
SPAN notes 11b merylsward.txt,solid,1680,7298,11.5,3.0357588357588354,4.7151767151767086,0.23080093419425746,0.029071295172344795,Merylsward
SPAN notes 11b merylsward.txt,generous,1683,7298,11.5,3.0357588357588354,7.7509355509355435,0.23121307871960434,0.04778818459503347,Merylsward
SPAN notes 11b merylsward.txt,bad,1693,7298,11.5,-3,4.7509355509355435,0.23258689380409397,0.029291765312099788,Merylsward
SPAN notes 11b merylsward.txt,recommends,1698,7298,11.5,3.0357588357588354,7.7866943866943785,0.2332738013463388,0.048008654734788464,Merylsward
SPAN notes 11b merylsward.txt,missing,1738,7298,11.5,-2,5.7866943866943785,0.2387690616842973,0.035677708546166004,Merylsward
SPAN notes 11b merylsward.txt,damage,1754,7298,11.5,-3,2.786694386694379,0.2409671658194807,0.017181289263232324,Merylsward
SPAN notes 11b merylsward.txt,forced,1763,7298,11.5,-1,1.786694386694379,0.24220359939552136,0.011015816168921095,Merylsward
SPAN notes 11b merylsward.txt,lurking,1821,7298,11.5,-1,0.786694386694379,0.2501717268855612,0.004850343074609867,Merylsward
SPAN notes 11b merylsward.txt,solid,1856,7298,11.5,3.0357588357588354,3.8224532224532144,0.2549800796812749,0.023567232497298547,Merylsward
SPAN notes 11b merylsward.txt,empty,1934,7298,11.5,-1,2.8224532224532144,0.265695837340294,0.017401759402987316,Merylsward
SPAN notes 11b merylsward.txt,leave,1941,7298,11.5,-1,1.8224532224532144,0.26665750789943676,0.01123628630867609,Merylsward
SPAN notes 11b merylsward.txt,empty,2012,7298,11.5,-1,0.8224532224532144,0.2764115949993131,0.005070813214364861,Merylsward
SPAN notes 11b merylsward.txt,empty,2021,7298,11.5,-1,-0.1775467775467856,0.27764802857535376,-0.0010946598799463675,Merylsward
SPAN notes 11b merylsward.txt,moody,2047,7298,11.5,-1,-1.1775467775467856,0.2812199477950268,-0.007260132974257596,Merylsward
SPAN notes 11b merylsward.txt,distraction,2130,7298,11.5,-2,-3.1775467775467856,0.2926226129962907,-0.019591079162880054,Merylsward
SPAN notes 11b merylsward.txt,questioning,2143,7298,11.5,-1,-4.177546777546786,0.29440857260612724,-0.02575655225719128,Merylsward
SPAN notes 11b merylsward.txt,happy,2230,7298,11.5,4.553638253638253,0.3760914760914673,0.306360763841187,0.0023187818768417366,Merylsward
SPAN notes 11b merylsward.txt,suspicious,2237,7298,11.5,-2,-1.6239085239085327,0.3073224344003297,-0.01001216431178072,Merylsward
SPAN notes 11b merylsward.txt,trouble,2399,7298,11.5,-2,-3.6239085239085327,0.32957823876906167,-0.022343110500403177,Merylsward
SPAN notes 11b merylsward.txt,cutting,2431,7298,11.5,-1,-4.623908523908533,0.33397444703942847,-0.028508583594714407,Merylsward
SPAN notes 11b merylsward.txt,treasures,2467,7298,11.5,3.0357588357588354,-1.5881496881496973,0.33892018134359114,-0.009791694172025727,Merylsward
SPAN notes 11b merylsward.txt,waste,2501,7298,11.5,-1,-2.5881496881496973,0.3435911526308559,-0.015957167266336954,Merylsward
SPAN notes 11b merylsward.txt,fight,2511,7298,11.5,-1,-3.5881496881496973,0.3449649677153455,-0.022122640360648184,Merylsward
SPAN notes 11b merylsward.txt,opportunities,2555,7298,11.5,3.0357588357588354,-0.5523908523908618,0.3510097540870999,-0.003405750937959504,Merylsward
SPAN notes 11b merylsward.txt,disguised,2627,7298,11.5,-1,-1.5523908523908618,0.3609012226954252,-0.009571224032270733,Merylsward
SPAN notes 11b merylsward.txt,easy,2718,7298,11.5,1.5178794178794177,-0.03451143451144412,0.3734029399642808,-2.1277932092639268e-4,Merylsward
SPAN notes 11b merylsward.txt,easy,2742,7298,11.5,1.5178794178794177,1.4833679833679736,0.3767000961670559,0.009145665390417947,Merylsward
SPAN notes 11b merylsward.txt,piss,2818,7298,11.5,-4,-2.5166320166320264,0.3871410908091771,-0.015516226986826967,Merylsward
SPAN notes 11b merylsward.txt,intimidates,2826,7298,11.5,-2,-4.516632016632027,0.3882401428767688,-0.027847173175449425,Merylsward
SPAN notes 11b merylsward.txt,revenge,2910,7298,11.5,-2,-6.516632016632027,0.39978018958648165,-0.04017811936407188,Merylsward
SPAN notes 11b merylsward.txt,free,2921,7298,11.5,1.5178794178794177,-4.998752598752609,0.40129138617942023,-0.030819674652727544,Merylsward
SPAN notes 11b merylsward.txt,indestructible,3017,7298,11.5,3.0357588357588354,-1.9629937629937733,0.4144800109905207,-0.01210278523003886,Merylsward
SPAN notes 11b merylsward.txt,indestructible,3052,7298,11.5,3.0357588357588354,1.0727650727650622,0.41928836378623435,0.006614104192649818,Merylsward
SPAN notes 11b merylsward.txt,broken,3057,7298,11.5,-1,0.07276507276506217,0.41997527132847917,4.4863109833858956e-4,Merylsward
SPAN notes 11b merylsward.txt,extend,3060,7298,11.5,1.5178794178794177,1.5906444906444799,0.42038741585382605,0.009807075809682929,Merylsward
SPAN notes 11b merylsward.txt,fair,3111,7298,11.5,3.0357588357588354,4.626403326403315,0.4273938727847232,0.028523965232371606,Merylsward
SPAN notes 11b merylsward.txt,miss,3176,7298,11.5,-2,2.6264033264033153,0.4363236708339058,0.016193019043749153,Merylsward
SPAN notes 11b merylsward.txt,attacks,3179,7298,11.5,-1,1.6264033264033153,0.43673581535925265,0.010027545949437923,Merylsward
SPAN notes 11b merylsward.txt,slashes,3213,7298,11.5,-2,-0.3735966735966847,0.4414067866465174,-0.0023034002391845334,Merylsward
SPAN notes 11b merylsward.txt,strikes,3248,7298,11.5,-1,-1.3735966735966847,0.44621513944223107,-0.008468873333495762,Merylsward
SPAN notes 11b merylsward.txt,strike,3269,7298,11.5,-1,-2.3735966735966847,0.4491001511196593,-0.01463434642780699,Merylsward
SPAN notes 11b merylsward.txt,damage,3272,7298,11.5,-3,-5.373596673596685,0.44951229564500617,-0.03313076571074068,Merylsward
SPAN notes 11b merylsward.txt,stunned,3312,7298,11.5,-2,-7.373596673596685,0.4550075559829647,-0.045461711899363134,Merylsward
SPAN notes 11b merylsward.txt,attack,3336,7298,11.5,-1,-8.373596673596685,0.4583047121857398,-0.051627184993674365,Merylsward
SPAN notes 11b merylsward.txt,suffering,3339,7298,11.5,-2,-10.373596673596685,0.4587168567110867,-0.06395813118229682,Merylsward
SPAN notes 11b merylsward.txt,chaos,3351,7298,11.5,-2,-12.373596673596685,0.4603654348124742,-0.07628907737091928,Merylsward
SPAN notes 11b merylsward.txt,damage,3355,7298,11.5,-3,-15.373596673596685,0.4609149608462701,-0.09478549665385297,Merylsward
SPAN notes 11b merylsward.txt,damage,3362,7298,11.5,-3,-18.373596673596683,0.46187663140541285,-0.11328191593678665,Merylsward
SPAN notes 11b merylsward.txt,stunned,3385,7298,11.5,-2,-20.373596673596683,0.46503640609973895,-0.1256128621254091,Merylsward
SPAN notes 11b merylsward.txt,attacks,3387,7298,11.5,-1,-21.373596673596683,0.4653111691166369,-0.13177833521972032,Merylsward
SPAN notes 11b merylsward.txt,slash,3394,7298,11.5,-2,-23.373596673596683,0.46627283967577965,-0.14410928140834278,Merylsward
SPAN notes 11b merylsward.txt,attacks,3398,7298,11.5,-1,-24.373596673596683,0.46682236570957547,-0.150274754502654,Merylsward
SPAN notes 11b merylsward.txt,attacks,3407,7298,11.5,-1,-25.373596673596683,0.46805879928561617,-0.15644022759696524,Merylsward
SPAN notes 11b merylsward.txt,slashing,3414,7298,11.5,-2,-27.373596673596683,0.46902046984475887,-0.1687711737855877,Merylsward
SPAN notes 11b merylsward.txt,slashes,3428,7298,11.5,-2,-29.373596673596683,0.4709438109630444,-0.18110211997421016,Merylsward
SPAN notes 11b merylsward.txt,chaos,3434,7298,11.5,-2,-31.373596673596683,0.47176810001373815,-0.19343306616283262,Merylsward
SPAN notes 11b merylsward.txt,attacking,3444,7298,11.5,-1,-32.37359667359669,0.4731419150982278,-0.19959853925714385,Merylsward
SPAN notes 11b merylsward.txt,damage,3446,7298,11.5,-3,-35.37359667359669,0.4734166781151257,-0.21809495854007754,Merylsward
SPAN notes 11b merylsward.txt,effective,3453,7298,11.5,3.0357588357588354,-32.33783783783785,0.4743783486742684,-0.19937806911738887,Merylsward
SPAN notes 11b merylsward.txt,slashes,3455,7298,11.5,-2,-34.33783783783785,0.47465311169116636,-0.21170901530601133,Merylsward
SPAN notes 11b merylsward.txt,attack,3478,7298,11.5,-1,-35.33783783783785,0.4778128863854925,-0.21787448840032256,Merylsward
SPAN notes 11b merylsward.txt,ineffectively,3481,7298,11.5,-2,-37.33783783783785,0.4782250309108394,-0.23020543458894502,Merylsward
SPAN notes 11b merylsward.txt,slashes,3486,7298,11.5,-2,-39.33783783783785,0.4789119384530842,-0.24253638077756748,Merylsward
SPAN notes 11b merylsward.txt,harmed,3501,7298,11.5,-2,-41.33783783783785,0.4809726610798187,-0.2548673269661899,Merylsward
SPAN notes 11b merylsward.txt,damage,3510,7298,11.5,-3,-44.33783783783785,0.4822090946558593,-0.27336374624912363,Merylsward
SPAN notes 11b merylsward.txt,chaos,3527,7298,11.5,-2,-46.33783783783785,0.4845445802994917,-0.2856946924377461,Merylsward
SPAN notes 11b merylsward.txt,affected,3541,7298,11.5,-1,-47.33783783783785,0.48646792141777717,-0.2918601655320573,Merylsward
SPAN notes 11b merylsward.txt,loose,3549,7298,11.5,-3,-50.33783783783785,0.48756697348536887,-0.310356584814991,Merylsward
SPAN notes 11b merylsward.txt,stunned,3552,7298,11.5,-2,-52.33783783783785,0.48797911801071575,-0.32268753100361347,Merylsward
SPAN notes 11b merylsward.txt,blesses,3559,7298,11.5,3.0357588357588354,-49.30207900207901,0.4889407885698585,-0.30397064158092474,Merylsward
SPAN notes 11b merylsward.txt,demand,3567,7298,11.5,-1,-50.30207900207901,0.4900398406374502,-0.31013611467523594,Merylsward
SPAN notes 11b merylsward.txt,attack,3572,7298,11.5,-1,-51.30207900207901,0.490726748179695,-0.3163015877695472,Merylsward
SPAN notes 11b merylsward.txt,kills,3596,7298,11.5,-3,-54.30207900207901,0.4940239043824701,-0.33479800705248086,Merylsward
SPAN notes 11b merylsward.txt,attacks,3616,7298,11.5,-1,-55.30207900207901,0.4967715345514494,-0.3409634801467921,Merylsward
SPAN notes 11b merylsward.txt,strikes,3623,7298,11.5,-1,-56.30207900207901,0.4977332051105921,-0.3471289532411033,Merylsward
SPAN notes 11b merylsward.txt,chaos,3626,7298,11.5,-2,-58.30207900207901,0.498145349635939,-0.3594598994297258,Merylsward
SPAN notes 11b merylsward.txt,strikes,3635,7298,11.5,-1,-59.30207900207901,0.4993817832119797,-0.36562537252403704,Merylsward
SPAN notes 11b merylsward.txt,destroys,3651,7298,11.5,-3,-62.30207900207901,0.5015798873471631,-0.3841217918069707,Merylsward
SPAN notes 11b merylsward.txt,lost,3686,7298,11.5,-3,-65.30207900207901,0.5063882401428768,-0.40261821108990437,Merylsward
SPAN notes 11b merylsward.txt,kill,3699,7298,11.5,-3,-68.30207900207901,0.5081741997527133,-0.4211146303728381,Merylsward
SPAN notes 11b merylsward.txt,waste,3732,7298,11.5,-1,-69.30207900207901,0.5127077895315291,-0.4272801034671493,Merylsward
SPAN notes 11b merylsward.txt,chaotic,3801,7298,11.5,-2,-71.30207900207901,0.5221871136145075,-0.43961104965577175,Merylsward
SPAN notes 11b merylsward.txt,cutting,3993,7298,11.5,-1,-72.30207900207901,0.5485643632367083,-0.445776522750083,Merylsward
SPAN notes 11b merylsward.txt,lovely,4033,7298,11.5,4.553638253638253,-67.74844074844076,0.5540596235746669,-0.41770118861604993,Merylsward
SPAN notes 11b merylsward.txt,pretty,4059,7298,11.5,1.5178794178794177,-66.23056133056134,0.5576315427943399,-0.40834274390470565,Merylsward
SPAN notes 11b merylsward.txt,broken,4088,7298,11.5,-1,-67.23056133056134,0.5616156065393598,-0.41450821699901685,Merylsward
SPAN notes 11b merylsward.txt,evil,4148,7298,11.5,-3,-70.23056133056134,0.5698584970462975,-0.4330046362819506,Merylsward
SPAN notes 11b merylsward.txt,rage,4179,7298,11.5,-2,-72.23056133056134,0.5741173238082155,-0.44533558247057303,Merylsward
SPAN notes 11b merylsward.txt,war,4181,7298,11.5,-2,-74.23056133056134,0.5743920868251133,-0.4576665286591955,Merylsward
SPAN notes 11b merylsward.txt,clean,4202,7298,11.5,3.0357588357588354,-71.1948024948025,0.5772770985025416,-0.43894963923650676,Merylsward
SPAN notes 11b merylsward.txt,accidentally,4237,7298,11.5,-2,-73.1948024948025,0.5820854512982553,-0.4512805854251292,Merylsward
SPAN notes 11b merylsward.txt,fulfilled,4242,7298,11.5,3.0357588357588354,-70.15904365904368,0.5827723588405,-0.4325636960024406,Merylsward
SPAN notes 11b merylsward.txt,jewel,4248,7298,11.5,1.5178794178794177,-68.64116424116426,0.5835966478911938,-0.42320525129109626,Merylsward
SPAN notes 11b merylsward.txt,pretty,4310,7298,11.5,1.5178794178794177,-67.12328482328483,0.5921143014150295,-0.41384680657975187,Merylsward
SPAN notes 11b merylsward.txt,vision,4352,7298,11.5,1.5178794178794177,-65.60540540540542,0.597884324769886,-0.40448836186840753,Merylsward
SPAN notes 11b merylsward.txt,vague,4373,7298,11.5,-2,-67.60540540540542,0.6007693364473142,-0.41681930805703,Merylsward
SPAN notes 11b merylsward.txt,struggle,4396,7298,11.5,-2,-69.60540540540542,0.6039291111416404,-0.42915025424565245,Merylsward
SPAN notes 11b merylsward.txt,vision,4410,7298,11.5,1.5178794178794177,-68.087525987526,0.6058524522599258,-0.41979180953430817,Merylsward
SPAN notes 11b merylsward.txt,grand,4416,7298,11.5,4.553638253638253,-63.533887733887745,0.6066767413106195,-0.3917164754002751,Merylsward
SPAN notes 11b merylsward.txt,relieving,4432,7298,11.5,3.0357588357588354,-60.49812889812891,0.608874845445803,-0.3729995859775864,Merylsward
SPAN notes 11b merylsward.txt,burden,4436,7298,11.5,-2,-62.49812889812891,0.6094243714795988,-0.3853305321662089,Merylsward
SPAN notes 11b merylsward.txt,agreed,4448,7298,11.5,1.5178794178794177,-60.9802494802495,0.6110729495809863,-0.37597208745486455,Merylsward
SPAN notes 11b merylsward.txt,trust,4482,7298,11.5,1.5178794178794177,-59.46237006237008,0.6157439208682511,-0.3666136427435202,Merylsward
