chapter,word,word_num,tot_words,ch_num,value,sum_sent,wds_norm,sum_length_adj,sum_norm,ch_name
SPAN notes 6 karrnath.txt,damage,2241,2406,6,-3,-57.149024882313384,0.9479695431472082,-0.024174714417222243,-0.7130345623821126,Karrnath
SPAN notes 6 karrnath.txt,attacking,2273,2406,6,-1,-58.149024882313384,0.9615059221658206,-0.024597726261553887,-0.7255113205394121,Karrnath
SPAN notes 6 karrnath.txt,damage,2289,2406,6,-3,-61.149024882313384,0.9682741116751269,-0.025866761794548807,-0.7629415950113103,Karrnath
SPAN notes 6 karrnath.txt,damage,2303,2406,6,-3,-64.14902488231338,0.9741962774957699,-0.02713579732754373,-0.8003718694832087,Karrnath
SPAN notes 6 karrnath.txt,damage,2314,2406,6,-3,-67.14902488231338,0.9788494077834179,-0.028404832860538656,-0.8378021439551071,Karrnath
SPAN notes 6 karrnath.txt,chaos,2325,2406,6,-2,-69.14902488231338,0.983502538071066,-0.02925085654920194,-0.862755660269706,Karrnath
SPAN notes 6 karrnath.txt,damage,2329,2406,6,-3,-72.14902488231338,0.9851945854483926,-0.030519892082196864,-0.9001859347416044,Karrnath
SPAN notes 6 karrnath.txt,war,2336,2406,6,-2,-74.14902488231338,0.988155668358714,-0.03136591577086015,-0.9251394510562033,Karrnath
SPAN notes 6 karrnath.txt,damage,2355,2406,6,-3,-77.14902488231338,0.9961928934010152,-0.03263495130385507,-0.9625697255281015,Karrnath
SPAN notes 6 karrnath.txt,harm,2358,2406,6,-2,-79.14902488231338,0.9974619289340102,-0.03348097499251835,-0.98752324184270035,Karrnath
SPAN notes 6 karrnath.txt,strikes,2364,2406,6,-1,-80.14902488231338,1,-0.033903986836849996,-1,Karrnath
SPAN notes 7 newthrone.txt,thronehold,0,2198,7,0,0,0,0,0,Newthrone
SPAN notes 7 newthrone.txt,empty,114,2198,7,-1,-1,0.051865332120109194,-4.5495905368516835e-4,-0.013419042895293855,Newthrone
SPAN notes 7 newthrone.txt,dead,149,2198,7,-3,-4,0.06778889899909009,-0.0018198362147406734,-0.05367617158117542,Newthrone
SPAN notes 7 newthrone.txt,safe,161,2198,7,1.5223940820443846,-2.477605917955615,0.0732484076433121,-0.0011272092438378595,-0.03324710009068031,Newthrone
SPAN notes 7 newthrone.txt,natural,182,2198,7,1.5223940820443846,-0.9552118359112307,0.08280254777070063,-4.345822729350458e-4,-0.0128180286001852,Newthrone
SPAN notes 7 newthrone.txt,kill,195,2198,7,-3,-3.9552118359112307,0.08871701546860783,-0.0017994594339905507,-0.053075157286066765,Newthrone
SPAN notes 7 newthrone.txt,dead,216,2198,7,-3,-6.95521183591123,0.09827115559599636,-0.0031643365950460556,-0.09333228597194833,Newthrone
SPAN notes 7 newthrone.txt,success,239,2198,7,3.0447881640887693,-3.9104236718224614,0.10873521383075523,-0.0017790826532404283,-0.05247414299095811,Newthrone
SPAN notes 7 newthrone.txt,natural,248,2198,7,1.5223940820443846,-2.3880295897780766,0.11282984531392175,-0.0010864556823376144,-0.032045071500463,Newthrone
SPAN notes 7 newthrone.txt,secure,262,2198,7,3.0447881640887693,0.6567585743106925,0.1191992720655141,2.9879825946801296e-4,0.00881307148052722,Newthrone
SPAN notes 7 newthrone.txt,await,284,2198,7,-1,-0.3432414256893075,0.1292083712465878,-1.5616079421715536e-4,-0.0046059714147666355,Newthrone
SPAN notes 7 newthrone.txt,secure,292,2198,7,3.0447881640887693,2.701546738399462,0.13284804367606914,0.0012290931475884722,0.03625217156622359,Newthrone
SPAN notes 7 newthrone.txt,leave,329,2198,7,-1,1.7015467383994618,0.14968152866242038,7.741340939033039e-4,0.022833128670929733,Newthrone
SPAN notes 7 newthrone.txt,promotes,406,2198,7,1.5223940820443846,3.2239408204438464,0.18471337579617833,0.0014667610648061175,0.04326220016142484,Newthrone
SPAN notes 7 newthrone.txt,regret,460,2198,7,-2,1.2239408204438464,0.20928116469517744,5.568429574357809e-4,0.016424114370837132,Newthrone
SPAN notes 7 newthrone.txt,super,501,2198,7,4.567182246133154,5.791123066577001,0.22793448589626933,0.002634723870144222,0.07771132884232246,Newthrone
SPAN notes 7 newthrone.txt,charged,502,2198,7,-3,2.791123066577,0.2283894449499545,0.001269846709088717,0.03745420015644089,Newthrone
SPAN notes 7 newthrone.txt,successful,548,2198,7,4.567182246133154,7.358305312710154,0.24931756141947226,0.0033477276217971585,0.09874141462792622,Newthrone
SPAN notes 7 newthrone.txt,pleased,570,2198,7,4.567182246133154,11.925487558843308,0.25932666060054593,0.0054256085345056,0.16002862909941157,Newthrone
SPAN notes 7 newthrone.txt,kill,651,2198,7,-3,8.925487558843308,0.2961783439490446,0.004060731373450094,0.11977150041352998,Newthrone
SPAN notes 7 newthrone.txt,slashes,734,2198,7,-2,6.925487558843308,0.33393994540491356,0.0031508132660797578,0.09293341462294227,Newthrone
SPAN notes 7 newthrone.txt,powerful,742,2198,7,3.0447881640887693,9.970275722932076,0.3375796178343949,0.004536067207885385,0.13379155760393246,Newthrone
SPAN notes 7 newthrone.txt,attack,744,2198,7,-1,8.970275722932076,0.33848953594176523,0.004081108154200217,0.12037251470863863,Newthrone
SPAN notes 7 newthrone.txt,injured,748,2198,7,-2,6.970275722932077,0.3403093721565059,0.00317119004682988,0.09353442891805093,Newthrone
SPAN notes 7 newthrone.txt,destroys,772,2198,7,-3,3.970275722932077,0.35122838944494994,0.0018063128857743753,0.05327730023216936,Newthrone
SPAN notes 7 newthrone.txt,fails,840,2198,7,-2,1.9702757229320769,0.3821656050955414,8.963947784040386e-4,0.026439214441581652,Newthrone
SPAN notes 7 newthrone.txt,accomplished,901,2198,7,3.0447881640887693,5.015063887020846,0.4099181073703367,0.002281648720209666,0.06729735742257187,Newthrone
SPAN notes 7 newthrone.txt,engage,909,2198,7,1.5223940820443846,6.537457969065231,0.413557779799818,0.00297427569111248,0.08772642891306698,Newthrone
SPAN notes 7 newthrone.txt,killed,988,2198,7,-3,3.5374579690652306,0.4494995450409463,0.0016093985300569748,0.047469300227185415,Newthrone
SPAN notes 7 newthrone.txt,hard,1005,2198,7,-1,2.5374579690652306,0.4572338489535942,0.0011544394763718065,0.03405025733189156,Newthrone
SPAN notes 7 newthrone.txt,legal,1013,2198,7,1.5223940820443846,4.0598520511096154,0.4608735213830755,0.0018470664472746204,0.05447932882238667,Newthrone
SPAN notes 7 newthrone.txt,stopped,1033,2198,7,-1,3.0598520511096154,0.4699727024567789,0.001392107393589452,0.041060285927092814,Newthrone
SPAN notes 7 newthrone.txt,effective,1068,2198,7,3.0447881640887693,6.104640215198385,0.4858962693357598,0.0027773613353950797,0.08191842890808304,Newthrone
SPAN notes 7 newthrone.txt,attack,1105,2198,7,-1,5.104640215198385,0.502729754322111,0.0023224022817099114,0.06849938601278918,Newthrone
SPAN notes 7 newthrone.txt,engage,1112,2198,7,1.5223940820443846,6.627034297242769,0.5059144676979072,0.003015029252612725,0.08892845750328429,Newthrone
SPAN notes 7 newthrone.txt,kill,1116,2198,7,-3,3.627034297242769,0.5077343039126478,0.00165015209155722,0.04867132881740273,Newthrone
SPAN notes 7 newthrone.txt,bad,1118,2198,7,-3,0.6270342972427694,0.5086442220200182,2.852749305017149e-4,0.00841420013152116,Newthrone
SPAN notes 7 newthrone.txt,happy,1154,2198,7,4.567182246133154,5.194216543375923,0.5250227479526842,0.002363155843210156,0.06970141460300648,Newthrone
SPAN notes 7 newthrone.txt,boosting,1180,2198,7,1.5223940820443846,6.716610625420308,0.5368516833484986,0.0030557828141129697,0.09013048609350159,Newthrone
SPAN notes 7 newthrone.txt,happy,1198,2198,7,4.567182246133154,11.283792871553462,0.5450409463148317,0.005133663726821411,0.15141770056498693,Newthrone
SPAN notes 7 newthrone.txt,effective,1227,2198,7,3.0447881640887693,14.32858103564223,0.5582347588717016,0.006518917668627038,0.19227584354597713,Newthrone
SPAN notes 7 newthrone.txt,cut,1228,2198,7,-1,13.32858103564223,0.5586897179253867,0.00606395861494187,0.1788568006506833,Newthrone
SPAN notes 7 newthrone.txt,demand,1342,2198,7,-1,12.32858103564223,0.6105550500454959,0.005608999561256702,0.16543775775538944,Newthrone
SPAN notes 7 newthrone.txt,charming,1344,2198,7,4.567182246133154,16.895763281775384,0.6114649681528662,0.007686880473965143,0.22672497222687477,Newthrone
SPAN notes 7 newthrone.txt,save,1350,2198,7,3.0447881640887693,19.940551445864152,0.6141947224749773,0.00907213441577077,0.26758311520786493,Newthrone
SPAN notes 7 newthrone.txt,interrupted,1374,2198,7,-2,17.940551445864152,0.6251137397634213,0.008162216308400434,0.24074502941727727,Newthrone
SPAN notes 7 newthrone.txt,effective,1393,2198,7,3.0447881640887693,20.985339609952923,0.6337579617834395,0.009547470250206061,0.2816031723982675,Newthrone
SPAN notes 7 newthrone.txt,legal,1394,2198,7,1.5223940820443846,22.50773369199731,0.6342129208371247,0.010240097221108876,0.30203224388876265,Newthrone
SPAN notes 7 newthrone.txt,hard,1420,2198,7,-1,21.50773369199731,0.6460418562329391,0.009785138167423707,0.28861320099346877,Newthrone
SPAN notes 7 newthrone.txt,effective,1462,2198,7,3.0447881640887693,24.552521856086077,0.6651501364877161,0.011170392109229335,0.329471343974459,Newthrone
SPAN notes 7 newthrone.txt,legal,1507,2198,7,1.5223940820443846,26.074915938130463,0.6856232939035487,0.011863019080132148,0.3499004154649541,Newthrone
SPAN notes 7 newthrone.txt,fire,1536,2198,7,-2,24.074915938130463,0.6988171064604186,0.010953100972761812,0.3230623296743664,Newthrone
SPAN notes 7 newthrone.txt,legal,1543,2198,7,1.5223940820443846,25.597310020174845,0.7020018198362148,0.011645727943664625,0.3434914011648615,Newthrone
SPAN notes 7 newthrone.txt,effective,1544,2198,7,3.0447881640887693,28.642098184263617,0.7024567788898999,0.013030981885470253,0.3843495441458517,Newthrone
SPAN notes 7 newthrone.txt,hard,1563,2198,7,-1,27.642098184263617,0.7111010009099181,0.012576022831785084,0.3709305012505579,Newthrone
SPAN notes 7 newthrone.txt,engages,1569,2198,7,1.5223940820443846,29.164492266308,0.7138307552320291,0.013268649802687897,0.39135957274105293,Newthrone
SPAN notes 7 newthrone.txt,cuts,1601,2198,7,-1,28.164492266308,0.7283894449499545,0.012813690749002729,0.3779405298457591,Newthrone
SPAN notes 7 newthrone.txt,attack,1674,2198,7,-1,27.164492266308,0.7616014558689718,0.012358731695317562,0.36452148695046527,Newthrone
SPAN notes 7 newthrone.txt,ineffectively,1680,2198,7,-2,25.164492266308,0.7643312101910829,0.011448813587947224,0.33768340115987755,Newthrone
SPAN notes 7 newthrone.txt,dream,1685,2198,7,1.5223940820443846,26.686886348352385,0.7666060054595086,0.012141440558850039,0.35811247265037266,Newthrone
SPAN notes 7 newthrone.txt,legal,1690,2198,7,1.5223940820443846,28.20928043039677,0.7688808007279345,0.012834067529752852,0.37854154414086777,Newthrone
SPAN notes 7 newthrone.txt,effective,1692,2198,7,3.0447881640887693,31.25406859448554,0.7697907188353048,0.01421932147155848,0.419399687121858,Newthrone
SPAN notes 7 newthrone.txt,cuts,1710,2198,7,-1,30.25406859448554,0.7779799818016379,0.013764362417873311,0.4059806442265641,Newthrone
SPAN notes 7 newthrone.txt,fools,1728,2198,7,-2,28.25406859448554,0.7861692447679709,0.012854444310502975,0.37914255843597644,Newthrone
SPAN notes 7 newthrone.txt,legal,1729,2198,7,1.5223940820443846,29.776462676529924,0.7866242038216561,0.013547071281405788,0.3995716299264715,Newthrone
SPAN notes 7 newthrone.txt,effective,1730,2198,7,3.0447881640887693,32.821250840618696,0.7870791628753412,0.014932325223211418,0.4404297729074618,Newthrone
SPAN notes 7 newthrone.txt,slashes,1748,2198,7,-2,30.821250840618692,0.7952684258416742,0.014022407115841079,0.413591687116874,Newthrone
SPAN notes 7 newthrone.txt,luck,1762,2198,7,4.567182246133154,35.388433086751846,0.8016378525932666,0.01610028802854952,0.4748789015883594,Newthrone
SPAN notes 7 newthrone.txt,strike,1765,2198,7,-1,34.388433086751846,0.8030027297543221,0.015645328974864352,0.4614598586930655,Newthrone
SPAN notes 7 newthrone.txt,strike,1776,2198,7,-1,33.388433086751846,0.8080072793448589,0.015190369921179184,0.44804081579777166,Newthrone
SPAN notes 7 newthrone.txt,shoot,1781,2198,7,-1,32.388433086751846,0.8102820746132848,0.014735410867494015,0.4346217729024778,Newthrone
SPAN notes 7 newthrone.txt,devastating,1787,2198,7,-2,30.388433086751846,0.8130118289353958,0.01382549276012368,0.4077836871118901,Newthrone
SPAN notes 7 newthrone.txt,strike,1789,2198,7,-1,29.388433086751846,0.8139217470427661,0.01337053370643851,0.3943646442165962,Newthrone
SPAN notes 7 newthrone.txt,solid,1815,2198,7,3.0447881640887693,32.43322125084062,0.8257506824385805,0.014755787648244138,0.43522278719758645,Newthrone
SPAN notes 7 newthrone.txt,opportunity,1834,2198,7,3.0447881640887693,35.47800941492938,0.8343949044585988,0.016141041590049764,0.4760809301785766,Newthrone
SPAN notes 7 newthrone.txt,attack,1835,2198,7,-1,34.47800941492938,0.8348498635122839,0.015686082536364596,0.4626618872832828,Newthrone
SPAN notes 7 newthrone.txt,revenge,1894,2198,7,-2,32.47800941492938,0.8616924476797089,0.01477616442899426,0.43582380149269506,Newthrone
SPAN notes 7 newthrone.txt,legal,1898,2198,7,1.5223940820443846,34.00040349697377,0.8635122838944495,0.015468791399897073,0.45625287298319017,Newthrone
SPAN notes 7 newthrone.txt,happy,1932,2198,7,4.567182246133154,38.567585743106925,0.8789808917197452,0.017546672312605517,0.5175400874546756,Newthrone
SPAN notes 7 newthrone.txt,legal,1955,2198,7,1.5223940820443846,40.08997982515131,0.8894449499545041,0.018239299283508332,0.5379691589451707,Newthrone
SPAN notes 7 newthrone.txt,legal,2009,2198,7,1.5223940820443846,41.61237390719569,0.9140127388535032,0.018931926254411143,0.5583982304356657,Newthrone
SPAN notes 7 newthrone.txt,regret,2018,2198,7,-2,39.61237390719569,0.9181073703366697,0.018022008147040806,0.5315601446450781,Newthrone
SPAN notes 7 newthrone.txt,prevent,2066,2198,7,-1,38.61237390719569,0.9399454049135578,0.017567049093355637,0.5181411017497841,Newthrone
SPAN notes 7 newthrone.txt,murder,2082,2198,7,-2,36.61237390719569,0.9472247497725205,0.0166571309859853,0.49130301595919645,Newthrone
SPAN notes 7 newthrone.txt,killed,2113,2198,7,-3,33.61237390719569,0.9613284804367607,0.015292253824929795,0.4510458872733149,Newthrone
SPAN notes 7 newthrone.txt,prospect,2118,2198,7,1.5223940820443846,35.134767989240075,0.9636032757051866,0.015984880795832608,0.47147495876380996,Newthrone
SPAN notes 7 newthrone.txt,hope,2123,2198,7,3.0447881640887693,38.179556153328846,0.9658780709736123,0.017370134737638238,0.5123331017448003,Newthrone
SPAN notes 7 newthrone.txt,hope,2135,2198,7,3.0447881640887693,41.22434431741762,0.9713375796178344,0.018755388679443867,0.5531912447257905,Newthrone
SPAN notes 7 newthrone.txt,death,2141,2198,7,-2,39.22434431741762,0.9740673339399454,0.01784547057207353,0.5263531589352028,Newthrone
SPAN notes 7 newthrone.txt,prospect,2161,2198,7,1.5223940820443846,40.746738399462004,0.9831665150136488,0.018538097542976344,0.546782230425698,Newthrone
SPAN notes 7 newthrone.txt,dead,2174,2198,7,-3,37.746738399462004,0.989080982711556,0.017173220381920838,0.5065251017398164,Newthrone
SPAN notes 7 newthrone.txt,hope,2184,2198,7,3.0447881640887693,40.79152656355077,0.9936305732484076,0.018558474323726464,0.5473832447208065,Newthrone
SPAN notes 7 newthrone.txt,adventure,2198,2198,7,3.0447881640887693,43.83631472763954,1,0.019943728265532094,0.5882413877017968,Newthrone
SPAN notes 8 prospect.txt,following,0,4238,8,0,0,0,0,0,Prospect
SPAN notes 8 prospect.txt,adventure,4,4238,8,3.0447881640887693,3.0447881640887693,9.438414346389807e-4,7.18449307241333e-4,0.021190702754180394,Prospect
SPAN notes 8 prospect.txt,killed,30,4238,8,-3,0.04478816408876929,0.0070788107597923545,1.056823126209752e-5,3.1171057589637175e-4,Prospect
SPAN notes 8 prospect.txt,prospect,35,4238,8,1.5223940820443846,1.567182246133154,0.00825861255309108,3.6979288488276404e-4,0.010907061952986569,Prospect
SPAN notes 8 prospect.txt,hope,40,4238,8,3.0447881640887693,4.6119704102219234,0.009438414346389807,0.0010882421921240971,0.032097764707166965,Prospect
SPAN notes 8 prospect.txt,hope,52,4238,8,3.0447881640887693,7.656758574310692,0.012269938650306749,0.00180669149936543,0.05328846746134735,Prospect
SPAN notes 8 prospect.txt,death,58,4238,8,-2,5.656758574310692,0.01368570080226522,0.0013347707820459396,0.03936913934249134,Prospect
SPAN notes 8 prospect.txt,prospect,78,4238,8,1.5223940820443846,7.179152656355077,0.018404907975460124,0.0016939954356666063,0.04996449071958154,Prospect
SPAN notes 8 prospect.txt,dead,91,4238,8,-3,4.179152656355077,0.02147239263803681,9.861143596873708e-4,0.02908549854129752,Prospect
SPAN notes 8 prospect.txt,hope,101,4238,8,3.0447881640887693,7.223940820443847,0.02383199622463426,0.0017045636669287038,0.05027620129547791,Prospect
SPAN notes 8 prospect.txt,hope,122,4238,8,3.0447881640887693,10.268728984532615,0.02878716375648891,0.0024230129741700367,0.0714669040496583,Prospect
SPAN notes 8 prospect.txt,prospect,125,4238,8,1.5223940820443846,11.791123066577,0.029495044832468145,0.0027822376277907034,0.0820622554267485,Prospect
SPAN notes 8 prospect.txt,prospect,137,4238,8,1.5223940820443846,13.313517148621385,0.03232656913638509,0.0031414622814113697,0.0926576068038387,Prospect
SPAN notes 8 prospect.txt,authority,175,4238,8,1.5223940820443846,14.83591123066577,0.041293062765455406,0.0035006869350320364,0.1032529581809289,Prospect
SPAN notes 8 prospect.txt,pretty,184,4238,8,1.5223940820443846,16.358305312710154,0.04341670599339311,0.0038599115886527027,0.11384830955801908,Prospect
SPAN notes 8 prospect.txt,leave,206,4238,8,-1,15.358305312710154,0.048607833883907506,0.0036239512299929577,0.10688864549859109,Prospect
SPAN notes 8 prospect.txt,rigged,323,4238,8,-1,14.358305312710154,0.07621519584709768,0.0033879908713332126,0.09992898143916308,Prospect
SPAN notes 8 prospect.txt,lack,327,4238,8,-2,12.358305312710154,0.07715903728173666,0.002916070154013722,0.08600965332030706,Prospect
SPAN notes 8 prospect.txt,clever,333,4238,8,3.0447881640887693,15.403093476798924,0.07857479943369514,0.003634519461255055,0.10720035607448745,Prospect
SPAN notes 8 prospect.txt,death,358,4238,8,-2,13.403093476798924,0.08447380840018877,0.003162598743935565,0.09328102795563145,Prospect
SPAN notes 8 prospect.txt,dead,402,4238,8,-3,10.403093476798924,0.09485606418121756,0.0024547176679563295,0.07240203577734743,Prospect
SPAN notes 8 prospect.txt,trauma,412,4238,8,-3,7.403093476798924,0.09721566776781501,0.001746836591977094,0.0515230435990634,Prospect
SPAN notes 8 prospect.txt,cut,420,4238,8,-1,6.403093476798924,0.09910335063709297,0.0015108762333173487,0.04456337953963539,Prospect
SPAN notes 8 prospect.txt,smart,529,4238,8,1.5223940820443846,7.925487558843308,0.12482302973100519,0.0018701008869380152,0.05515873091672559,Prospect
SPAN notes 8 prospect.txt,prospect,548,4238,8,1.5223940820443846,9.447881640887694,0.12930627654554036,0.002229325540558682,0.06575408229381578,Prospect
SPAN notes 8 prospect.txt,death,596,4238,8,-2,7.447881640887693,0.14063237376120813,0.0017574048232391914,0.05183475417495977,Prospect
SPAN notes 8 prospect.txt,disdain,660,4238,8,-2,5.447881640887693,0.1557338367154318,0.0012854841059197011,0.037915426056103756,Prospect
SPAN notes 8 prospect.txt,top,741,4238,8,3.0447881640887693,8.492669804976462,0.17484662576687116,0.002003933413161034,0.05910612881028414,Prospect
SPAN notes 8 prospect.txt,murder,792,4238,8,-2,6.492669804976462,0.18688060405851817,0.0015320126958415436,0.04518680069142813,Prospect
SPAN notes 8 prospect.txt,powerful,839,4238,8,3.0447881640887693,9.537457969065231,0.1979707409155262,0.002250462003082877,0.06637750344560853,Prospect
SPAN notes 8 prospect.txt,threat,908,4238,8,-2,7.5374579690652315,0.2142520056630486,0.0017785412857633863,0.05245817532675251,Prospect
SPAN notes 8 prospect.txt,hesitate,938,4238,8,-2,5.5374579690652315,0.22133081642284097,0.001306620568443896,0.03853884720789649,Prospect
SPAN notes 8 prospect.txt,odd,961,4238,8,-2,3.5374579690652315,0.2267579046720151,8.346998511244057e-4,0.024619519089040483,Prospect
SPAN notes 8 prospect.txt,empty,1076,4238,8,-1,2.5374579690652315,0.2538933459178858,5.987394924646606e-4,0.017659855029612474,Prospect
SPAN notes 8 prospect.txt,trap,1155,4238,8,-1,1.5374579690652315,0.27253421425200564,3.627791338049154e-4,0.01070019097018447,Prospect
SPAN notes 8 prospect.txt,reach,1252,4238,8,1.5223940820443846,3.0598520511096163,0.2954223690420009,7.220037874255819e-4,0.021295542347274665,Prospect
SPAN notes 8 prospect.txt,strike,1293,4238,8,-1,2.0598520511096163,0.3050967437470505,4.8604342876583677e-4,0.014335878287846658,Prospect
SPAN notes 8 prospect.txt,attacking,1301,4238,8,-1,1.0598520511096161,0.30698442661632847,2.5008307010609157e-4,0.00737621422841865,Prospect
SPAN notes 8 prospect.txt,attacks,1315,4238,8,-1,0.05985205110961611,0.3102878716375649,1.4122711446346417e-5,4.1655016899064343e-4,Prospect
SPAN notes 8 prospect.txt,opportunity,1321,4238,8,3.0447881640887693,3.104640215198385,0.31170363378952337,7.325720186876794e-4,0.021607252923171033,Prospect
SPAN notes 8 prospect.txt,attacks,1322,4238,8,-1,2.104640215198385,0.3119395941481831,4.966116600279342e-4,0.014647588863743028,Prospect
SPAN notes 8 prospect.txt,badly,1346,4238,8,-3,-0.8953597848016146,0.31760264275601696,-2.1126941595130122e-4,-0.006231403314540992,Prospect
SPAN notes 8 prospect.txt,attacking,1403,4238,8,-1,-1.8953597848016146,0.3310523831996225,-4.4722977461104636e-4,-0.013191067373968999,Prospect
SPAN notes 8 prospect.txt,dead,1455,4238,8,-3,-4.895359784801615,0.3433223218499292,-0.001155110850590282,-0.03407005955225303,Prospect
SPAN notes 8 prospect.txt,sneaky,1492,4238,8,-1,-5.895359784801615,0.3520528551203398,-0.001391071209250027,-0.04102972361168103,Prospect
SPAN notes 8 prospect.txt,attack,1494,4238,8,-1,-6.895359784801615,0.3525247758376593,-0.0016270315679097723,-0.04798938767110904,Prospect
SPAN notes 8 prospect.txt,torn,1522,4238,8,-2,-8.895359784801615,0.3591316658801321,-0.0020989522852292624,-0.06190871578996504,Prospect
SPAN notes 8 prospect.txt,scream,1550,4238,8,-2,-10.895359784801615,0.365738555922605,-0.002570873002548753,-0.07582804390882106,Prospect
SPAN notes 8 prospect.txt,prevent,1579,4238,8,-1,-11.895359784801615,0.3725814063237376,-0.002806833361208498,-0.08278770796824907,Prospect
SPAN notes 8 prospect.txt,save,1594,4238,8,3.0447881640887693,-8.850571620712845,0.3761208117036338,-0.002088384053967165,-0.061597005214068676,Prospect
SPAN notes 8 prospect.txt,clean,1608,4238,8,3.0447881640887693,-5.805783456624076,0.37942425672487023,-0.0013699347467258322,-0.04040630245988829,Prospect
SPAN notes 8 prospect.txt,calm,1611,4238,8,3.0447881640887693,-2.7609952925353065,0.3801321378008495,-6.51485439484499e-4,-0.01921559970570789,Prospect
SPAN notes 8 prospect.txt,angry,1635,4238,8,-3,-5.7609952925353065,0.3857951864086833,-0.0013593665154637345,-0.04009459188399191,Prospect
SPAN notes 8 prospect.txt,scared,1656,4238,8,-2,-7.7609952925353065,0.390750353940538,-0.0018312872327832248,-0.05401392000284792,Prospect
SPAN notes 8 prospect.txt,prospect,1675,4238,8,1.5223940820443846,-6.238601210490922,0.39523360075507313,-0.0014720625791625583,-0.04341856862575773,Prospect
SPAN notes 8 prospect.txt,nonsense,1763,4238,8,-2,-8.238601210490922,0.41599811231713074,-0.0019439832964820486,-0.057337896744613745,Prospect
SPAN notes 8 prospect.txt,grey,1767,4238,8,-1,-9.238601210490922,0.4169419537517697,-0.002179943655141794,-0.06429756080404175,Prospect
SPAN notes 8 prospect.txt,aggressive,1793,4238,8,-2,-11.238601210490922,0.4230769230769231,-0.002651864372461284,-0.07821688892289776,Prospect
SPAN notes 8 prospect.txt,interrupts,1799,4238,8,-2,-13.238601210490922,0.42449268522888156,-0.0031237850897807744,-0.09213621704175377,Prospect
SPAN notes 8 prospect.txt,authority,1812,4238,8,1.5223940820443846,-11.716207128446538,0.42756016989145823,-0.002764560436160108,-0.08154086566466359,Prospect
SPAN notes 8 prospect.txt,attacked,1835,4238,8,-1,-12.716207128446538,0.4329872581406324,-0.003000520794819853,-0.08850052972409159,Prospect
SPAN notes 8 prospect.txt,hid,1843,4238,8,-1,-13.716207128446538,0.4348749410099103,-0.003236481153479598,-0.0954601937835196,Prospect
SPAN notes 8 prospect.txt,regrets,1850,4238,8,-2,-15.716207128446538,0.43652666352052855,-0.0037084018707990887,-0.10937952190237561,Prospect
SPAN notes 8 prospect.txt,protect,1855,4238,8,1.5223940820443846,-14.193813046402152,0.4377064653138273,-0.003349177217178422,-0.09878417052528542,Prospect
SPAN notes 8 prospect.txt,protect,1861,4238,8,1.5223940820443846,-12.671418964357768,0.4391222274657858,-0.0029899525635577557,-0.08818881914819522,Prospect
SPAN notes 8 prospect.txt,accidentally,1889,4238,8,-2,-14.671418964357768,0.4457291175082586,-0.003461873280877246,-0.10210814726705122,Prospect
SPAN notes 8 prospect.txt,poisons,1890,4238,8,-2,-16.67141896435777,0.44596507786691836,-0.003933793998196737,-0.11602747538590726,Prospect
SPAN notes 8 prospect.txt,kill,1900,4238,8,-3,-19.67141896435777,0.4483246814535158,-0.004641675074175972,-0.13690646756419128,Prospect
SPAN notes 8 prospect.txt,corpse,1910,4238,8,-1,-20.67141896435777,0.45068428504011326,-0.004877635432835717,-0.14386613162361928,Prospect
SPAN notes 8 prospect.txt,benefit,1921,4238,8,3.0447881640887693,-17.626630800268998,0.45327984898537044,-0.0041591861255943835,-0.12267542886943887,Prospect
SPAN notes 8 prospect.txt,prospect,1923,4238,8,1.5223940820443846,-16.104236718224612,0.45375176970268993,-0.0037999614719737168,-0.11208007749234866,Prospect
SPAN notes 8 prospect.txt,opportunity,1946,4238,8,3.0447881640887693,-13.059448554135844,0.4591788579518641,-0.003081512164732384,-0.09088937473816829,Prospect
SPAN notes 8 prospect.txt,strike,1961,4238,8,-1,-14.059448554135844,0.46271826333176025,-0.0033174725233921292,-0.0978490387975963,Prospect
SPAN notes 8 prospect.txt,matter,1971,4238,8,1.5223940820443846,-12.53705447209146,0.46507786691835773,-0.002958247869771463,-0.0872536874205061,Prospect
SPAN notes 8 prospect.txt,prospect,1976,4238,8,1.5223940820443846,-11.014660390047077,0.4662576687116564,-0.0025990232161507967,-0.07665833604341592,Prospect
SPAN notes 8 prospect.txt,wins,2028,4238,8,6.089576328177539,-4.925084061869537,0.4785276073619632,-0.0011621246016681305,-0.03427693053505512,Prospect
SPAN notes 8 prospect.txt,swears,2040,4238,8,-2,-6.925084061869537,0.4813591316658801,-0.0016340453189876208,-0.04819625865391113,Prospect
SPAN notes 8 prospect.txt,winning,2088,4238,8,6.089576328177539,-0.8355077336919985,0.4926852288815479,-1.9714670450495482e-4,-0.005814853145550349,Prospect
SPAN notes 8 prospect.txt,lurking,2193,4238,8,-1,-1.8355077336919985,0.5174610665408211,-4.331070631647e-4,-0.012774517204978356,Prospect
SPAN notes 8 prospect.txt,convinces,2292,4238,8,1.5223940820443846,-0.31311365164761384,0.5408211420481359,-7.388240954403347e-5,-0.0021791658278881593,Prospect
SPAN notes 8 prospect.txt,killing,2295,4238,8,-3,-3.3131136516476136,0.5415290231241151,-7.817634855232689e-4,-0.02305815800617218,Prospect
SPAN notes 8 prospect.txt,demand,2326,4238,8,-1,-4.313113651647614,0.5488437942425672,-0.001017723844183014,-0.030017822065600185,Prospect
